Koordinatensystem : Lambert konform konisch
Rechtswert        : 4179500 Meter
Hochwert          : 2403500 Meter
Hoehenlage        : 404 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4179500 2403500  8  2  3  13.7  971 120  1.1 4  9.5  90    0    0 314 -395  2
4179500 2403500  8  2  4  13.9  971 100  1.2 3  9.4  91    0    0 313 -392  2
4179500 2403500  8  2  5  13.2  971 100  1.5 2  9.5  94    0    0 308 -389  2
4179500 2403500  8  2  6  14.1  971 100  1.1 1  9.6  94   26   33 304 -388  2
4179500 2403500  8  2  7  16.1  972  90  1.9 1 10.2  91  131   75 305 -393  2
4179500 2403500  8  2  8  18.3  971 110  1.4 0 10.7  84  284   95 309 -406  2
4179500 2403500  8  2  9  20.1  972 162  1.1 0 11.0  75  429  113 314 -427  2
4179500 2403500  8  2 10  22.7  972 100  1.1 1 11.3  68  557  125 326 -451  2
4179500 2403500  8  2 11  24.9  971 120  1.9 2 11.2  58  680  121 340 -475  2
4179500 2403500  8  2 12  26.8  972 140  1.9 2 10.6  49  744  124 351 -496  2
4179500 2403500  8  2 13  27.2  971 300  1.3 2 10.1  43  769  121 356 -511  2
4179500 2403500  8  2 14  27.8  970 350  1.3 1  9.4  39  757  110 357 -519  2
4179500 2403500  8  2 15  28.6  970 330  1.0 1  9.9  39  655  121 358 -518  2
4179500 2403500  8  2 16  28.4  969 310  0.8 1  9.8  39  511  131 359 -512  2
4179500 2403500  8  2 17  28.9  969   0  0.5 1  9.4  36  359  126 358 -502  2
4179500 2403500  8  2 18  29.4  969  70  1.2 1 10.0  38  208  106 360 -485  2
4179500 2403500  8  2 19  27.5  969  70  1.2 1 11.9  47   64   70 360 -466  2
4179500 2403500  8  2 20  24.5  969 110  1.2 1 12.5  56    2   15 352 -451  2
4179500 2403500  8  2 21  21.1  969 130  0.8 0 11.6  63    0    0 337 -438  2
4179500 2403500  8  2 22  18.6  970   0  0.4 2 11.5  75    0    0 328 -430  2
4179500 2403500  8  2 23  16.7  969   0  0.3 2 11.1  84    0    0 323 -424  2
4179500 2403500  8  2 24  16.0  970 180  0.7 1 10.9  89    0    0 317 -420  2
4179500 2403500  8  3  1  16.0  970 194  0.3 3 11.0  92    0    0 317 -415  2
4179500 2403500  8  3  2  16.6  970 360  0.5 4 11.2  92    0    0 323 -411  2
4179500 2403500  8  3  3  17.0  970 120  1.3 5 11.4  91    0    0 329 -409  2
4179500 2403500  8  3  4  17.3  970 110  2.4 7 11.6  91    0    0 338 -407  2
4179500 2403500  8  3  5  17.4  970  90  1.0 7 11.6  90    0    0 343 -405  2
4179500 2403500  8  3  6  16.9  971 269  1.4 8 11.5  89    0   10 345 -404  2
4179500 2403500  8  3  7  18.1  971 270  1.1 6 12.0  91   43   84 343 -407  2
4179500 2403500  8  3  8  20.5  973 280  3.6 4 12.1  82  117  151 337 -419  2
4179500 2403500  8  3  9  21.0  973 290  4.0 7 11.0  69   84  218 346 -440  2
4179500 2403500  8  3 10  17.9  973 320  2.5 8 11.0  75    0  131 357 -463  2
4179500 2403500  8  3 11  19.3  973 220  1.1 7 12.1  86    0  140 359 -486  2
4179500 2403500  8  3 12  20.0  974  10  1.4 8 12.8  85    0  180 366 -502  2
4179500 2403500  8  3 13  20.5  974 235  2.1 8 13.4  86   10  279 374 -511  2
4179500 2403500  8  3 14  23.7  973 200  1.3 5 13.4  77  432  285 373 -518  2
4179500 2403500  8  3 15  25.4  972 280  1.6 4 12.2  60  583  152 367 -519  2
4179500 2403500  8  3 16  26.3  973 250  1.9 4 11.2  52  469  144 366 -505  2
4179500 2403500  8  3 17  26.7  972  70  1.4 2 11.4  50  366  116 362 -485  2
4179500 2403500  8  3 18  24.1  972  50  2.1 2 12.0  57  179  112 351 -470  2
4179500 2403500  8  3 19  21.8  971 270  2.6 8 12.9  70    5   62 368 -457  2
4179500 2403500  8  3 20  20.0  972 310  1.9 7 13.2  81    0    4 383 -447  2
4179500 2403500  8  3 21  18.5  972 210  1.6 7 12.8  88    0    0 373 -438  2
4179500 2403500  8  3 22  18.4  972 260  2.7 7 12.7  91    0    0 371 -433  2
4179500 2403500  8  3 23  16.6  973 300  6.1 7 12.0  92    0    0 367 -430  2
4179500 2403500  8  3 24  16.0  974 250  3.4 8 11.2  92    0    0 365 -427  2
4179500 2403500  8  4  1  16.2  974 310  1.4 8 11.2  94    0    0 367 -427  2
4179500 2403500  8  4  2  16.2  974 290  1.6 8 11.4  95    0    0 365 -427  2
4179500 2403500  8  4  3  16.2  974 330  0.9 8 11.4  95    0    0 365 -425  2
4179500 2403500  8  4  4  16.2  974 270  1.5 7 11.4  95    0    0 361 -422  2
4179500 2403500  8  4  5  16.2  974 260  2.0 7 11.5  96    0    0 359 -421  2
4179500 2403500  8  4  6  16.4  974 280  1.2 7 11.7  96    0    5 359 -421  2
4179500 2403500  8  4  7  16.2  974 290  1.8 6 11.6  96   14   60 355 -422  2
4179500 2403500  8  4  8  16.0  975 179  1.9 6 11.3  94   11  119 349 -424  2
4179500 2403500  8  4  9  15.8  975 280  2.6 7 10.8  92    0  146 351 -435  2
4179500 2403500  8  4 10  15.6  975 280  3.1 8 10.6  91    0  134 359 -447  2
4179500 2403500  8  4 11  15.9  975 280  2.7 7 10.8  93    0  173 360 -445  2
4179500 2403500  8  4 12  15.7  976 270  3.5 7 10.9  93    0  162 357 -446  2
4179500 2403500  8  4 13  15.3  976 280  4.1 7 10.5  92    0  133 356 -464  2
4179500 2403500  8  4 14  15.6  976 280  3.2 8 10.6  93    0  105 360 -469  2
4179500 2403500  8  4 15  16.1  976 320  2.7 8 10.8  92    0   90 365 -450  2
4179500 2403500  8  4 16  16.1  976 330  1.9 7 10.7  89    0   85 363 -432  2
4179500 2403500  8  4 17  15.9  976  40  1.9 7 10.7  90    0   80 360 -427  2
4179500 2403500  8  4 18  15.3  976  20  2.1 7 10.5  91    0   71 358 -426  2
4179500 2403500  8  4 19  15.3  976 350  2.0 8 10.2  90    0   39 361 -425  2
4179500 2403500  8  4 20  14.9  977 137  1.5 7 10.2  92    0    1 361 -422  2
4179500 2403500  8  4 21  14.6  977 162  1.2 8 10.1  93    0    0 354 -419  2
4179500 2403500  8  4 22  14.3  977 147  1.0 8 10.0  94    0    0 355 -417  2
4179500 2403500  8  4 23  14.3  977 149  1.0 8  9.8  92    0    0 358 -414  2
4179500 2403500  8  4 24  14.5  977 180  1.0 7  9.6  90    0    0 357 -411  2
4179500 2403500  8  5  1  14.9  966 193  0.9 7  9.5  86    0    0 336 -410  2
4179500 2403500  8  5  2  15.2  966 196  0.8 6  9.5  84    0    0 337 -410  2
4179500 2403500  8  5  3  15.4  966 197  0.8 6  9.4  82    0    0 340 -410  2
4179500 2403500  8  5  4  15.5  966 210  0.8 6  9.6  84    0    0 340 -411  2
4179500 2403500  8  5  5  15.5  966 231  1.2 7  9.6  84    0    0 344 -412  2
4179500 2403500  8  5  6  15.6  967 320  1.3 7  9.8  86    0   19 349 -412  2
4179500 2403500  8  5  7  16.2  967 300  2.1 7 10.1  85    0   58 351 -415  2
4179500 2403500  8  5  8  17.6  967  70  1.1 8  9.6  76    0  102 358 -419  2
4179500 2403500  8  5  9  18.0  967  80  2.1 8  9.0  67    0  115 364 -428  2
4179500 2403500  8  5 10  18.4  967 248  1.8 7  9.2  67   26  280 362 -443  2
4179500 2403500  8  5 11  21.7  968  90  1.3 5  9.5  62  209  396 359 -459  2
4179500 2403500  8  5 12  23.6  967  30  1.4 5  9.7  54  175  438 363 -471  2
4179500 2403500  8  5 13  24.7  968 290  3.3 6 10.6  53  107  405 375 -476  2
4179500 2403500  8  5 14  25.5  968 300  3.9 6 11.9  56  130  403 386 -484  2
4179500 2403500  8  5 15  25.5  968 300  3.9 7 12.2  57   71  352 391 -491  2
4179500 2403500  8  5 16  25.5  968 340  2.6 6 11.8  55   52  281 391 -491  2
4179500 2403500  8  5 17  25.1  968 320  2.5 7 12.2  57    8  171 391 -483  2
4179500 2403500  8  5 18  25.3  968  20  1.4 4 12.4  59   51  168 383 -472  2
4179500 2403500  8  5 19  24.7  967  30  1.4 4 13.1  63   33   89 371 -461  2
4179500 2403500  8  5 20  22.2  967  70  1.3 6 13.5  71    0   12 374 -450  2
4179500 2403500  8  5 21  20.0  967  90  1.3 6 12.9  78    0    0 374 -440  2
4179500 2403500  8  5 22  18.0  967   0  0.5 3 12.3  85    0    0 355 -435  2
4179500 2403500  8  5 23  16.7  967 120  1.4 3 11.6  89    0    0 340 -432  2
4179500 2403500  8  5 24  16.5  967 300  1.5 3 11.3  91    0    0 337 -430  2
4179500 2403500  8  6  1  15.9  968 360  0.8 3 11.1  92    0    0 337 -428  2
4179500 2403500  8  6  2  15.4  968 360  0.7 5 10.8  92    0    0 341 -428  2
4179500 2403500  8  6  3  15.8  968 130  1.3 5 10.9  94    0    0 347 -429  2
4179500 2403500  8  6  4  16.1  967 330  1.3 6 11.3  95    0    0 350 -428  2
4179500 2403500  8  6  5  16.5  967  60  1.3 5 11.5  94    0    0 352 -427  2
4179500 2403500  8  6  6  16.4  967 360  0.6 6 11.5  94    0   20 351 -427  2
4179500 2403500  8  6  7  17.7  967  40  1.3 6 11.9  93   17   88 357 -428  2
4179500 2403500  8  6  8  19.5  968 265  1.3 5 12.6  89   82  178 359 -435  2
4179500 2403500  8  6  9  21.6  968 260  2.0 4 13.4  84  187  250 360 -447  2
4179500 2403500  8  6 10  23.0  968 310  2.0 7 14.1  79   46  292 375 -463  2
4179500 2403500  8  6 11  23.2  968 270  2.0 6 14.6  78   91  356 387 -476  2
4179500 2403500  8  6 12  25.3  968 250  1.2 2 14.5  72  344  385 376 -479  2
4179500 2403500  8  6 13  26.6  967 310  2.3 3 13.4  60  486  344 378 -483  2
4179500 2403500  8  6 14  27.5  966 330  1.8 3 12.7  54  435  351 387 -482  2
4179500 2403500  8  6 15  28.2  966 260  2.2 2 11.6  47  386  324 387 -478  2
4179500 2403500  8  6 16  29.1  965 310  1.7 2 11.1  43  336  274 386 -479  2
4179500 2403500  8  6 17  29.1  964 290  2.4 1 11.4  43  202  234 384 -476  2
4179500 2403500  8  6 18  28.1  964 350  1.4 2 11.7  45  126  160 381 -468  2
4179500 2403500  8  6 19  27.4  963  60  1.2 3 12.4  50   37   83 382 -458  2
4179500 2403500  8  6 20  24.9  963  60  1.9 3 12.8  57    0   12 377 -448  2
4179500 2403500  8  6 21  23.4  963 100  1.6 2 12.7  64    0    0 363 -439  2
4179500 2403500  8  6 22  20.7  962  80  1.5 1 12.5  71    0    0 347 -434  2
4179500 2403500  8  6 23  20.2  963 110  2.0 1 12.6  79    0    0 337 -435  2
4179500 2403500  8  6 24  19.5  962 100  2.5 3 12.8  83    0    0 341 -433  2
4179500 2403500  8  7  1  19.3  962 110  3.3 0 12.5  84    0    0 334 -426  2
4179500 2403500  8  7  2  18.6  962 110  2.4 2 12.1  83    0    0 328 -422  2
4179500 2403500  8  7  3  18.0  962 200  2.8 3 11.9  86    0    0 337 -419  2
4179500 2403500  8  7  4  16.7  962 270  2.8 3 11.8  90    0    0 338 -417  2
4179500 2403500  8  7  5  19.0  963 270  2.9 6 11.8  88    0    0 352 -417  2
4179500 2403500  8  7  6  18.8  963 270  2.1 7 12.0  83    1   21 372 -415  2
4179500 2403500  8  7  7  19.5  963 280  2.0 6 12.2  83   21  106 372 -417  2
4179500 2403500  8  7  8  20.5  963 260  3.5 6 12.5  81   39  193 369 -424  2
4179500 2403500  8  7  9  21.9  964 280  3.5 5 12.7  76  110  308 369 -436  2
4179500 2403500  8  7 10  22.7  964 280  5.4 5 12.3  69  107  374 368 -450  2
4179500 2403500  8  7 11  21.3  964 280  4.1 7 11.3  65    2  247 375 -464  2
4179500 2403500  8  7 12  21.0  965 250  4.3 8 10.7  64    0  138 382 -473  2
4179500 2403500  8  7 13  20.4  965 240  4.2 7 10.6  66    0  139 382 -482  2
4179500 2403500  8  7 14  19.6  964 230  2.9 8 11.1  72    0  146 380 -489  2
4179500 2403500  8  7 15  20.8  964 210  2.9 7 11.6  74    5  249 381 -487  2
4179500 2403500  8  7 16  22.5  964 190  2.5 7 11.3  66   65  322 383 -484  2
4179500 2403500  8  7 17  23.1  964 260  1.5 6 10.8  59  121  298 382 -478  2
4179500 2403500  8  7 18  23.2  963 160  2.4 6 10.3  55   44  183 378 -468  2
4179500 2403500  8  7 19  22.9  962 110  2.8 6 10.1  54   15   84 376 -458  2
4179500 2403500  8  7 20  20.9  961 110  1.9 6 10.8  62    0   11 372 -449  2
4179500 2403500  8  7 21  18.3  962 100  2.5 3 11.5  76    0    0 356 -440  2
4179500 2403500  8  7 22  17.6  962 100  1.6 2 11.2  83    0    0 339 -435  2
4179500 2403500  8  7 23  15.8  962 100  2.8 2 10.7  85    0    0 332 -435  2
4179500 2403500  8  7 24  15.6  961  90  2.5 1 10.5  89    0    0 326 -435  2
4179500 2403500  8  8  1  15.2  961 110  2.5 2 10.5  91    0    0 323 -433  2
4179500 2403500  8  8  2  13.9  960 100  2.1 1 10.1  92    0    0 318 -428  2
4179500 2403500  8  8  3  14.0  959 100  3.0 0  9.8  93    0    0 307 -423  2
4179500 2403500  8  8  4  13.5  959  90  2.3 0  9.9  95    0    0 305 -419  2
4179500 2403500  8  8  5  13.4  958 100  2.1 4  9.8  96    0    0 319 -418  2
4179500 2403500  8  8  6  13.5  958  70  1.5 4  9.8  96    3   25 331 -420  2
4179500 2403500  8  8  7  15.7  957 100  2.8 5 10.1  92   23   98 337 -423  2
4179500 2403500  8  8  8  18.4  957 130  2.8 6 10.7  83   40  182 353 -430  2
4179500 2403500  8  8  9  20.7  956 110  4.9 5 10.8  72  165  286 362 -443  2
4179500 2403500  8  8 10  22.7  957 110  3.7 5 10.8  63  241  358 367 -458  2
4179500 2403500  8  8 11  23.5  957 247  2.5 6 11.0  59  145  411 375 -461  2
4179500 2403500  8  8 12  25.6  957 300  5.6 4 11.2  55  247  461 378 -462  2
4179500 2403500  8  8 13  25.8  957 270  6.3 5 11.2  51  343  452 381 -469  2
4179500 2403500  8  8 14  25.7  957 280  4.5 6 11.5  52  109  415 390 -476  2
4179500 2403500  8  8 15  24.4  958 322  4.0 8 11.5  54    0  183 399 -473  2
4179500 2403500  8  8 16  23.7  958 260  2.1 7 11.5  58    0  110 398 -460  2
4179500 2403500  8  8 17  23.7  959 230  2.7 7 11.5  59    0  117 392 -454  2
4179500 2403500  8  8 18  24.2  959 230  2.6 6 11.4  58   10  133 389 -452  2
4179500 2403500  8  8 19  24.5  959 230  1.7 3 11.5  57   25   87 378 -446  2
4179500 2403500  8  8 20  22.0  959   0  0.4 4 11.6  61    0   13 369 -440  2
4179500 2403500  8  8 21  18.7  959 133  1.4 3 11.4  72    0    0 359 -437  2
4179500 2403500  8  8 22  16.4  959 110  2.2 2 10.7  80    0    0 341 -435  2
4179500 2403500  8  8 23  15.0  960 360  0.7 2 10.4  88    0    0 332 -433  2
4179500 2403500  8  8 24  14.0  959 240  1.3 5 10.2  93    0    0 337 -431  2
4179500 2403500  8  9  1  14.5  959 300  2.1 3 10.3  95    0    0 338 -426  2
4179500 2403500  8  9  2  14.7  959 170  1.3 3 10.6  96    0    0 334 -421  2
4179500 2403500  8  9  3  14.2  959 360  0.8 3 10.4  95    0    0 332 -417  2
4179500 2403500  8  9  4  14.3  959 300  2.1 5 10.3  95    0    0 336 -413  2
4179500 2403500  8  9  5  14.9  960 360  0.7 7 10.6  96    0    0 350 -410  2
4179500 2403500  8  9  6  15.1  960 270  2.0 6 10.7  95    0    7 353 -407  2
4179500 2403500  8  9  7  16.4  961 260  2.0 6 11.2  95    4   66 351 -408  2
4179500 2403500  8  9  8  18.9  962 290  2.1 6 11.9  89   56  156 356 -419  2
4179500 2403500  8  9  9  21.6  962 310  3.6 5 11.8  75  249  189 361 -437  2
4179500 2403500  8  9 10  22.6  962 350  3.6 3 11.3  64  533  134 355 -456  2
4179500 2403500  8  9 11  23.1  964  40  2.1 5 10.9  59  226  321 358 -473  2
4179500 2403500  8  9 12  24.4  964 230  1.2 6 10.8  56  171  367 373 -493  2
4179500 2403500  8  9 13  25.1  963 290  1.6 5 10.9  53  516  252 379 -510  2
4179500 2403500  8  9 14  25.7  963 280  1.6 3 11.1  52  677  154 372 -508  2
4179500 2403500  8  9 15  26.7  963  70  1.4 2 11.0  49  600  151 366 -494  2
4179500 2403500  8  9 16  27.8  962 320  1.4 2 10.4  43  210  251 366 -485  2
4179500 2403500  8  9 17  28.4  961 310  1.5 2 10.0  40   35  186 368 -477  2
4179500 2403500  8  9 18  27.4  961   0  0.5 4  9.4  38  128  132 373 -469  2
4179500 2403500  8  9 19  24.5  961  40  1.7 7 10.2  46    7   60 386 -463  2
4179500 2403500  8  9 20  21.4  961  10  2.3 7 12.6  68    0    1 389 -452  2
4179500 2403500  8  9 21  19.7  961 160  2.6 8 13.6  84    0    0 385 -440  2
4179500 2403500  8  9 22  18.8  962 150  1.7 5 13.2  89    0    0 372 -432  2
4179500 2403500  8  9 23  17.8  962 110  2.4 5 12.4  89    0    0 357 -430  2
4179500 2403500  8  9 24  17.1  963  50  1.5 7 12.0  91    0    0 361 -430  2
4179500 2403500  8 10  1  16.9  963 250  1.9 8 12.1  94    0    0 372 -430  2
4179500 2403500  8 10  2  17.3  964 160  1.7 8 12.2  95    0    0 376 -429  2
4179500 2403500  8 10  3  17.5  965 250  3.1 8 12.1  92    0    0 377 -428  2
4179500 2403500  8 10  4  16.9  965 150  2.2 8 11.8  91    0    0 376 -426  2
4179500 2403500  8 10  5  16.8  965 360  1.0 8 11.7  92    0    0 375 -424  2
4179500 2403500  8 10  6  16.6  965 100  1.9 8 11.8  94    0    3 374 -423  2
4179500 2403500  8 10  7  16.5  965 210  1.4 8 11.8  95    0   15 373 -422  2
4179500 2403500  8 10  8  17.3  966 200  2.2 8 12.0  94    0   50 373 -421  2
4179500 2403500  8 10  9  17.2  966 170  1.9 7 12.0  92    0  135 371 -425  2
4179500 2403500  8 10 10  17.3  965 300  2.2 8 12.0  92    0   94 371 -434  2
4179500 2403500  8 10 11  17.3  966 280  3.3 7 12.1  93    0   86 373 -439  2
4179500 2403500  8 10 12  17.0  967 260  4.6 8 12.0  93    0   83 372 -438  2
4179500 2403500  8 10 13  16.5  967 250  2.5 7 11.7  93    0  102 371 -433  2
4179500 2403500  8 10 14  16.7  967 270  3.3 7 11.5  93    0  120 369 -437  2
4179500 2403500  8 10 15  17.0  967 209  3.1 7 11.5  91    0   92 370 -449  2
4179500 2403500  8 10 16  17.6  967 200  1.8 7 11.8  91    0  118 371 -452  2
4179500 2403500  8 10 17  20.3  967 240  4.0 5 11.9  82  206  129 369 -447  2
4179500 2403500  8 10 18  20.6  966 240  3.9 2 11.1  70  224   67 355 -440  2
4179500 2403500  8 10 19  20.4  966 210  1.7 2 10.9  68   74   46 343 -432  2
4179500 2403500  8 10 20  17.8  967 110  1.6 3 11.2  77    1   12 343 -424  2
4179500 2403500  8 10 21  16.4  967 360  0.9 5 11.2  87    0    0 346 -418  2
4179500 2403500  8 10 22  14.9  968 320  1.3 3 10.6  90    0    0 340 -415  2
4179500 2403500  8 10 23  14.0  968  30  1.4 3 10.1  93    0    0 328 -413  2
4179500 2403500  8 10 24  13.6  969 350  1.7 1  9.8  95    0    0 318 -411  2
4179500 2403500  8 11  1  13.2  969 130  1.8 1  9.8  98    0    0 309 -409  2
4179500 2403500  8 11  2  13.0  969  80  1.5 2  9.9 100    0    0 310 -408  2
4179500 2403500  8 11  3  12.5  968  80  2.3 3  9.7 100    0    0 317 -407  2
4179500 2403500  8 11  4  12.5  969 300  1.5 4  9.5 100    0    0 325 -406  2
4179500 2403500  8 11  5  12.9  969 110  1.7 6  9.6 100    0    0 339 -404  2
4179500 2403500  8 11  6  12.4  969 360  0.9 6  9.6 100    4   18 348 -402  2
4179500 2403500  8 11  7  14.1  969 242  1.1 7 10.0 100    9   66 354 -404  2
4179500 2403500  8 11  8  15.5  969 243  1.8 5 10.8  98   49  145 355 -409  2
4179500 2403500  8 11  9  17.1  970 280  3.3 5 11.1  91   40  209 352 -417  2
4179500 2403500  8 11 10  19.9  971 290  4.0 5 11.1  80  237  245 360 -428  2
4179500 2403500  8 11 11  20.3  970 290  3.9 5 11.4  74  119  317 367 -440  2
4179500 2403500  8 11 12  17.4  970 240  2.6 6 11.5  81  306  316 368 -451  2
4179500 2403500  8 11 13  19.0  970 260  3.3 5 11.4  83  413  235 366 -458  2
4179500 2403500  8 11 14  19.9  971 260  3.2 5 11.3  76   84  335 366 -464  2
4179500 2403500  8 11 15  17.9  971 320  3.5 7 11.0  77    1  200 369 -471  2
4179500 2403500  8 11 16  16.3  970 260  2.4 7 11.1  87    0   58 369 -471  2
4179500 2403500  8 11 17  18.9  970 290  2.3 4 11.2  85  151  170 358 -464  2
4179500 2403500  8 11 18  19.7  971  15  3.0 5 11.0  75   24  125 355 -456  2
4179500 2403500  8 11 19  15.0  970 322  2.3 6 10.8  83    1   45 354 -445  2
4179500 2403500  8 11 20  14.7  971 250  1.4 7 10.8  97    0    2 353 -431  2
4179500 2403500  8 11 21  14.5  972 240  1.8 8 10.8 100    0    0 359 -419  2
4179500 2403500  8 11 22  14.4  972 310  1.0 8 10.8 100    0    0 363 -411  2
4179500 2403500  8 11 23  14.4  972 300  1.4 8 10.7 100    0    0 364 -406  2
4179500 2403500  8 11 24  14.2  972 350  1.6 7 10.7 100    0    0 359 -403  2
4179500 2403500  8 12  1  14.4  972 260  1.4 6 10.5  99    0    0 351 -402  2
4179500 2403500  8 12  2  14.5  972 330  1.2 7 10.6  99    0    0 352 -400  2
4179500 2403500  8 12  3  14.2  972 110  1.1 8 10.3  97    0    0 359 -397  2
4179500 2403500  8 12  4  13.8  971 330  1.1 6  9.8  94    0    0 351 -394  2
4179500 2403500  8 12  5  13.7  971 100  1.2 8  9.8  95    0    0 350 -392  2
4179500 2403500  8 12  6  13.6  971 320  1.2 7  9.7  95    0   10 353 -391  2
4179500 2403500  8 12  7  13.8  971   0  0.5 7  9.7  95    0   41 348 -394  2
4179500 2403500  8 12  8  14.2  971   0  0.7 8  9.7  93    0   71 352 -404  2
4179500 2403500  8 12  9  14.6  971  40  2.1 7  9.8  91    4  178 352 -419  2
4179500 2403500  8 12 10  15.6  971  70  1.6 6  9.7  86   29  278 347 -436  2
4179500 2403500  8 12 11  16.7  971  70  2.2 6  9.5  79  130  362 346 -450  2
4179500 2403500  8 12 12  18.7  970 120  1.7 7  9.4  71  154  398 354 -461  2
4179500 2403500  8 12 13  17.9  970   0  2.4 7  9.5  69  183  355 359 -467  2
4179500 2403500  8 12 14  18.4  969  30  3.1 5  9.2  67  165  391 353 -468  2
4179500 2403500  8 12 15  19.2  970  50  2.7 6  8.6  60  105  345 352 -469  2
4179500 2403500  8 12 16  19.1  969  40  3.8 7  8.5  58   34  261 359 -465  2
4179500 2403500  8 12 17  18.9  969 117  3.3 7  8.5  59   21  187 363 -448  2
4179500 2403500  8 12 18  18.6  969  30  2.4 7  8.1  58    2   98 363 -435  2
4179500 2403500  8 12 19  17.8  968 100  2.4 7  8.1  59    0   39 362 -428  2
4179500 2403500  8 12 20  16.4  968  30  1.4 7  7.9  62    0    1 359 -421  2
4179500 2403500  8 12 21  15.7  968  30  3.0 6  7.5  63    0    0 352 -415  2
4179500 2403500  8 12 22  15.0  968  20  2.7 7  7.4  65    0    0 350 -410  2
4179500 2403500  8 12 23  14.8  969  10  2.9 8  7.2  66    0    0 356 -407  2
4179500 2403500  8 12 24  14.2  969  10  2.5 8  7.3  67    0    0 358 -405  2
4179500 2403500  8 13  1  14.1  969  20  2.8 5  7.3  70    0    0 345 -403  2
4179500 2403500  8 13  2  13.7  969  10  2.4 5  7.3  70    0    0 332 -400  2
4179500 2403500  8 13  3  12.6  969  10  3.0 7  7.2  73    0    0 338 -397  2
4179500 2403500  8 13  4  10.2  968 347  1.5 6  7.1  80    0    0 336 -395  2
4179500 2403500  8 13  5   8.7  968 280  2.1 4  7.0  90    0    0 317 -393  2
4179500 2403500  8 13  6   8.1  969 360  0.8 4  6.7  93    8   21 305 -391  2
4179500 2403500  8 13  7   9.5  968 320  2.2 5  7.0  95   14   71 310 -389  2
4179500 2403500  8 13  8  12.1  969 340  1.5 8  7.7  90    6  119 333 -389  2
4179500 2403500  8 13  9  13.5  970   4  1.5 7  7.6  79   34  212 348 -390  2
4179500 2403500  8 13 10  15.1  970 240  1.7 6  7.3  68  199  270 343 -391  2
4179500 2403500  8 13 11  17.1  970 310  1.4 4  7.3  61  444  234 339 -392  2
4179500 2403500  8 13 12  18.0  969 331  1.5 3  6.5  50  346  319 332 -394  2
4179500 2403500  8 13 13  18.6  969   0  2.4 5  6.0  44  160  325 337 -394  2
4179500 2403500  8 13 14  18.1  969 270  3.0 7  6.4  47   72  340 354 -392  2
4179500 2403500  8 13 15  18.1  969 280  2.2 7  6.6  49   26  279 362 -394  2
4179500 2403500  8 13 16  19.8  969 250  2.2 3  6.7  47  329  172 347 -397  2
4179500 2403500  8 13 17  19.9  969 247  1.4 2  6.6  44  255  161 327 -399  2
4179500 2403500  8 13 18  19.6  969 360  1.5 2  6.4  42  130  121 319 -400  2
4179500 2403500  8 13 19  17.9  969 320  1.3 2  6.8  48   33   64 315 -398  2
4179500 2403500  8 13 20  15.3  968 360  0.6 3  7.9  64    0    8 314 -393  2
4179500 2403500  8 13 21  12.8  968 360  0.7 1  8.2  78    0    0 299 -388  2
4179500 2403500  8 13 22  11.6  968 360  0.5 3  7.8  84    0    0 292 -384  2
4179500 2403500  8 13 23  10.2  968 360  0.5 3  7.6  89    0    0 298 -379  2
4179500 2403500  8 13 24   9.7  968 110  1.2 2  7.4  92    0    0 290 -374  2
4179500 2403500  8 14  1   9.7  969 100  1.9 3  7.4  94    0    0 290 -371  2
