#1
double	Pel(35040, 2)
1520475300	240
1520476200	240
1520477100	240
1520478000	208
1520478900	208
1520479800	208
1520480700	208
1520481600	236
1520482500	236
1520483400	236
1520484300	236
1520485200	328
1520486100	328
1520487000	328
1520487900	328
1520488800	436
1520489700	436
1520490600	436
1520491500	436
1520492400	384
1520493300	384
1520494200	384
1520495100	384
1520496000	212
1520496900	212
1520497800	212
1520498700	212
1520499600	216
1520500500	216
1520501400	216
1520502300	216
1520503200	192
1520504100	192
1520505000	192
1520505900	192
1520506800	168
1520507700	168
1520508600	168
1520509500	168
1520510400	160
1520511300	160
1520512200	160
1520513100	160
1520514000	168
1520514900	168
1520515800	168
1520516700	168
1520517600	168
1520518500	168
1520519400	168
1520520300	168
1520521200	220
1520522100	220
1520523000	220
1520523900	220
1520524800	396
1520525700	396
1520526600	396
1520527500	396
1520528400	756
1520529300	756
1520530200	756
1520531100	756
1520532000	744
1520532900	744
1520533800	744
1520534700	744
1520535600	468
1520536500	468
1520537400	468
1520538300	468
1520539200	420
1520540100	420
1520541000	420
1520541900	420
1520542800	400
1520543700	400
1520544600	400
1520545500	400
1520546400	332
1520547300	332
1520548200	332
1520549100	332
1520550000	220
1520550900	220
1520551800	220
1520552700	220
1520553600	216
1520554500	216
1520555400	216
1520556300	216
1520557200	244
1520558100	244
1520559000	244
1520559900	244
1520560800	240
1520561700	240
1520562600	240
1520563500	240
1520564400	208
1520565300	208
1520566200	208
1520567100	208
1520568000	236
1520568900	236
1520569800	236
1520570700	236
1520571600	328
1520572500	328
1520573400	328
1520574300	328
1520575200	436
1520576100	436
1520577000	436
1520577900	436
1520578800	384
1520579700	384
1520580600	384
1520581500	384
1520582400	212
1520583300	212
1520584200	212
1520585100	212
1520586000	216
1520586900	216
1520587800	216
1520588700	216
1520589600	192
1520590500	192
1520591400	192
1520592300	192
1520593200	168
1520594100	168
1520595000	168
1520595900	168
1520596800	160
1520597700	160
1520598600	160
1520599500	160
1520600400	168
1520601300	168
1520602200	168
1520603100	168
1520604000	168
1520604900	168
1520605800	168
1520606700	168
1520607600	220
1520608500	220
1520609400	220
1520610300	220
1520611200	396
1520612100	396
1520613000	396
1520613900	396
1520614800	756
1520615700	756
1520616600	756
1520617500	756
1520618400	744
1520619300	744
1520620200	744
1520621100	744
1520622000	468
1520622900	468
1520623800	468
1520624700	468
1520625600	420
1520626500	420
1520627400	420
1520628300	420
1520629200	400
1520630100	400
1520631000	400
1520631900	400
1520632800	332
1520633700	332
1520634600	332
1520635500	332
1520636400	220
1520637300	220
1520638200	220
1520639100	220
1520640000	216
1520640900	216
1520641800	216
1520642700	216
1520643600	244
1520644500	244
1520645400	244
1520646300	244
1520647200	240
1520648100	240
1520649000	240
1520649900	240
1520650800	208
1520651700	208
1520652600	208
1520653500	208
1520654400	236
1520655300	236
1520656200	236
1520657100	236
1520658000	328
1520658900	328
1520659800	328
1520660700	328
1520661600	436
1520662500	436
1520663400	436
1520664300	436
1520665200	384
1520666100	384
1520667000	384
1520667900	384
1520668800	212
1520669700	212
1520670600	212
1520671500	212
1520672400	216
1520673300	216
1520674200	216
1520675100	216
1520676000	192
1520676900	192
1520677800	192
1520678700	192
1520679600	168
1520680500	168
1520681400	168
1520682300	168
1520683200	160
1520684100	160
1520685000	160
1520685900	160
1520686800	168
1520687700	168
1520688600	168
1520689500	168
1520690400	168
1520691300	168
1520692200	168
1520693100	168
1520694000	220
1520694900	220
1520695800	220
1520696700	220
1520697600	396
1520698500	396
1520699400	396
1520700300	396
1520701200	756
1520702100	756
1520703000	756
1520703900	756
1520704800	744
1520705700	744
1520706600	744
1520707500	744
1520708400	468
1520709300	468
1520710200	468
1520711100	468
1520712000	420
1520712900	420
1520713800	420
1520714700	420
1520715600	400
1520716500	400
1520717400	400
1520718300	400
1520719200	332
1520720100	332
1520721000	332
1520721900	332
1520722800	220
1520723700	220
1520724600	220
1520725500	220
1520726400	216
1520727300	216
1520728200	216
1520729100	216
1520730000	240
1520730900	240
1520731800	240
1520732700	240
1520733600	208
1520734500	208
1520735400	208
1520736300	208
1520737200	236
1520738100	236
1520739000	236
1520739900	236
1520740800	328
1520741700	328
1520742600	328
1520743500	328
1520744400	436
1520745300	436
1520746200	436
1520747100	436
1520748000	384
1520748900	384
1520749800	384
1520750700	384
1520751600	212
1520752500	212
1520753400	212
1520754300	212
1520755200	216
1520756100	216
1520757000	216
1520757900	216
1520758800	192
1520759700	192
1520760600	192
1520761500	192
1520762400	168
1520763300	168
1520764200	168
1520765100	168
1520766000	160
1520766900	160
1520767800	160
1520768700	160
1520769600	168
1520770500	168
1520771400	168
1520772300	168
1520773200	168
1520774100	168
1520775000	168
1520775900	168
1520776800	220
1520777700	220
1520778600	220
1520779500	220
1520780400	396
1520781300	396
1520782200	396
1520783100	396
1520784000	756
1520784900	756
1520785800	756
1520786700	756
1520787600	744
1520788500	744
1520789400	744
1520790300	744
1520791200	468
1520792100	468
1520793000	468
1520793900	468
1520794800	420
1520795700	420
1520796600	420
1520797500	420
1520798400	400
1520799300	400
1520800200	400
1520801100	400
1520802000	332
1520802900	332
1520803800	332
1520804700	332
1520805600	220
1520806500	220
1520807400	220
1520808300	220
1520809200	216
1520810100	216
1520811000	216
1520811900	216
1520812800	244
1520813700	244
1520814600	244
1520815500	244
1520816400	240
1520817300	240
1520818200	240
1520819100	240
1520820000	208
1520820900	208
1520821800	208
1520822700	208
1520823600	236
1520824500	236
1520825400	236
1520826300	236
1520827200	328
1520828100	328
1520829000	328
1520829900	328
1520830800	436
1520831700	436
1520832600	436
1520833500	436
1520834400	384
1520835300	384
1520836200	384
1520837100	384
1520838000	212
1520838900	212
1520839800	212
1520840700	212
1520841600	216
1520842500	216
1520843400	216
1520844300	216
1520845200	192
1520846100	192
1520847000	192
1520847900	192
1520848800	168
1520849700	168
1520850600	168
1520851500	168
1520852400	160
1520853300	160
1520854200	160
1520855100	160
1520856000	168
1520856900	168
1520857800	168
1520858700	168
1520859600	168
1520860500	168
1520861400	168
1520862300	168
1520863200	220
1520864100	220
1520865000	220
1520865900	220
1520866800	396
1520867700	396
1520868600	396
1520869500	396
1520870400	756
1520871300	756
1520872200	756
1520873100	756
1520874000	744
1520874900	744
1520875800	744
1520876700	744
1520877600	468
1520878500	468
1520879400	468
1520880300	468
1520881200	420
1520882100	420
1520883000	420
1520883900	420
1520884800	400
1520885700	400
1520886600	400
1520887500	400
1520888400	332
1520889300	332
1520890200	332
1520891100	332
1520892000	220
1520892900	220
1520893800	220
1520894700	220
1520895600	216
1520896500	216
1520897400	216
1520898300	216
1520899200	244
1520900100	244
1520901000	244
1520901900	244
1520902800	240
1520903700	240
1520904600	240
1520905500	240
1520906400	208
1520907300	208
1520908200	208
1520909100	208
1520910000	236
1520910900	236
1520911800	236
1520912700	236
1520913600	328
1520914500	328
1520915400	328
1520916300	328
1520917200	436
1520918100	436
1520919000	436
1520919900	436
1520920800	384
1520921700	384
1520922600	384
1520923500	384
1520924400	212
1520925300	212
1520926200	212
1520927100	212
1520928000	216
1520928900	216
1520929800	216
1520930700	216
1520931600	192
1520932500	192
1520933400	192
1520934300	192
1520935200	168
1520936100	168
1520937000	168
1520937900	168
1520938800	160
1520939700	160
1520940600	160
1520941500	160
1520942400	168
1520943300	168
1520944200	168
1520945100	168
1520946000	168
1520946900	168
1520947800	168
1520948700	168
1520949600	220
1520950500	220
1520951400	220
1520952300	220
1520953200	396
1520954100	396
1520955000	396
1520955900	396
1520956800	756
1520957700	756
1520958600	756
1520959500	756
1520960400	744
1520961300	744
1520962200	744
1520963100	744
1520964000	468
1520964900	468
1520965800	468
1520966700	468
1520967600	420
1520968500	420
1520969400	420
1520970300	420
1520971200	400
1520972100	400
1520973000	400
1520973900	400
1520974800	332
1520975700	332
1520976600	332
1520977500	332
1520978400	220
1520979300	220
1520980200	220
1520981100	220
1520982000	216
1520982900	216
1520983800	216
1520984700	216
1520985600	244
1520986500	244
1520987400	244
1520988300	244
1520989200	240
1520990100	240
1520991000	240
1520991900	240
1520992800	208
1520993700	208
1520994600	208
1520995500	208
1520996400	236
1520997300	236
1520998200	236
1520999100	236
1521000000	328
1521000900	328
1521001800	328
1521002700	328
1521003600	436
1521004500	436
1521005400	436
1521006300	436
1521007200	384
1521008100	384
1521009000	384
1521009900	384
1521010800	212
1521011700	212
1521012600	212
1521013500	212
1521014400	216
1521015300	216
1521016200	216
1521017100	216
1521018000	192
1521018900	192
1521019800	192
1521020700	192
1521021600	168
1521022500	168
1521023400	168
1521024300	168
1521025200	160
1521026100	160
1521027000	160
1521027900	160
1521028800	168
1521029700	168
1521030600	168
1521031500	168
1521032400	168
1521033300	168
1521034200	168
1521035100	168
1521036000	220
1521036900	220
1521037800	220
1521038700	220
1521039600	396
1521040500	396
1521041400	396
1521042300	396
1521043200	756
1521044100	756
1521045000	756
1521045900	756
1521046800	744
1521047700	744
1521048600	744
1521049500	744
1521050400	468
1521051300	468
1521052200	468
1521053100	468
1521054000	420
1521054900	420
1521055800	420
1521056700	420
1521057600	400
1521058500	400
1521059400	400
1521060300	400
1521061200	332
1521062100	332
1521063000	332
1521063900	332
1521064800	220
1521065700	220
1521066600	220
1521067500	220
1521068400	216
1521069300	216
1521070200	216
1521071100	216
1521072000	244
1521072900	244
1521073800	244
1521074700	244
1521075600	240
1521076500	240
1521077400	240
1521078300	240
1521079200	208
1521080100	208
1521081000	208
1521081900	208
1521082800	236
1521083700	236
1521084600	236
1521085500	236
1521086400	328
1521087300	328
1521088200	328
1521089100	328
1521090000	436
1521090900	436
1521091800	436
1521092700	436
1521093600	384
1521094500	384
1521095400	384
1521096300	384
1521097200	212
1521098100	212
1521099000	212
1521099900	212
1521100800	216
1521101700	216
1521102600	216
1521103500	216
1521104400	192
1521105300	192
1521106200	192
1521107100	192
1521108000	168
1521108900	168
1521109800	168
1521110700	168
1521111600	160
1521112500	160
1521113400	160
1521114300	160
1521115200	168
1521116100	168
1521117000	168
1521117900	168
1521118800	168
1521119700	168
1521120600	168
1521121500	168
1521122400	220
1521123300	220
1521124200	220
1521125100	220
1521126000	396
1521126900	396
1521127800	396
1521128700	396
1521129600	756
1521130500	756
1521131400	756
1521132300	756
1521133200	744
1521134100	744
1521135000	744
1521135900	744
1521136800	468
1521137700	468
1521138600	468
1521139500	468
1521140400	420
1521141300	420
1521142200	420
1521143100	420
1521144000	400
1521144900	400
1521145800	400
1521146700	400
1521147600	332
1521148500	332
1521149400	332
1521150300	332
1521151200	220
1521152100	220
1521153000	220
1521153900	220
1521154800	216
1521155700	216
1521156600	216
1521157500	216
1521158400	244
1521159300	244
1521160200	244
1521161100	244
1521162000	240
1521162900	240
1521163800	240
1521164700	240
1521165600	208
1521166500	208
1521167400	208
1521168300	208
1521169200	236
1521170100	236
1521171000	236
1521171900	236
1521172800	328
1521173700	328
1521174600	328
1521175500	328
1521176400	436
1521177300	436
1521178200	436
1521179100	436
1521180000	384
1521180900	384
1521181800	384
1521182700	384
1521183600	212
1521184500	212
1521185400	212
1521186300	212
1521187200	216
1521188100	216
1521189000	216
1521189900	216
1521190800	192
1521191700	192
1521192600	192
1521193500	192
1521194400	168
1521195300	168
1521196200	168
1521197100	168
1521198000	160
1521198900	160
1521199800	160
1521200700	160
1521201600	168
1521202500	168
1521203400	168
1521204300	168
1521205200	168
1521206100	168
1521207000	168
1521207900	168
1521208800	220
1521209700	220
1521210600	220
1521211500	220
1521212400	396
1521213300	396
1521214200	396
1521215100	396
1521216000	756
1521216900	756
1521217800	756
1521218700	756
1521219600	744
1521220500	744
1521221400	744
1521222300	744
1521223200	468
1521224100	468
1521225000	468
1521225900	468
1521226800	420
1521227700	420
1521228600	420
1521229500	420
1521230400	400
1521231300	400
1521232200	400
1521233100	400
1521234000	332
1521234900	332
1521235800	332
1521236700	332
1521237600	220
1521238500	220
1521239400	220
1521240300	220
1521241200	216
1521242100	216
1521243000	216
1521243900	216
1521244800	244
1521245700	244
1521246600	244
1521247500	244
1521248400	240
1521249300	240
1521250200	240
1521251100	240
1521252000	208
1521252900	208
1521253800	208
1521254700	208
1521255600	236
1521256500	236
1521257400	236
1521258300	236
1521259200	328
1521260100	328
1521261000	328
1521261900	328
1521262800	436
1521263700	436
1521264600	436
1521265500	436
1521266400	384
1521267300	384
1521268200	384
1521269100	384
1521270000	212
1521270900	212
1521271800	212
1521272700	212
1521273600	216
1521274500	216
1521275400	216
1521276300	216
1521277200	192
1521278100	192
1521279000	192
1521279900	192
1521280800	168
1521281700	168
1521282600	168
1521283500	168
1521284400	160
1521285300	160
1521286200	160
1521287100	160
1521288000	168
1521288900	168
1521289800	168
1521290700	168
1521291600	168
1521292500	168
1521293400	168
1521294300	168
1521295200	220
1521296100	220
1521297000	220
1521297900	220
1521298800	396
1521299700	396
1521300600	396
1521301500	396
1521302400	756
1521303300	756
1521304200	756
1521305100	756
1521306000	744
1521306900	744
1521307800	744
1521308700	744
1521309600	468
1521310500	468
1521311400	468
1521312300	468
1521313200	420
1521314100	420
1521315000	420
1521315900	420
1521316800	400
1521317700	400
1521318600	400
1521319500	400
1521320400	332
1521321300	332
1521322200	332
1521323100	332
1521324000	220
1521324900	220
1521325800	220
1521326700	220
1521327600	216
1521328500	216
1521329400	216
1521330300	216
1521331200	244
1521332100	244
1521333000	244
1521333900	244
1521334800	240
1521335700	240
1521336600	240
1521337500	240
1521338400	208
1521339300	208
1521340200	208
1521341100	208
1521342000	236
1521342900	236
1521343800	236
1521344700	236
1521345600	328
1521346500	328
1521347400	328
1521348300	328
1521349200	436
1521350100	436
1521351000	436
1521351900	436
1521352800	384
1521353700	384
1521354600	384
1521355500	384
1521356400	212
1521357300	212
1521358200	212
1521359100	212
1521360000	216
1521360900	216
1521361800	216
1521362700	216
1521363600	192
1521364500	192
1521365400	192
1521366300	192
1521367200	168
1521368100	168
1521369000	168
1521369900	168
1521370800	160
1521371700	160
1521372600	160
1521373500	160
1521374400	168
1521375300	168
1521376200	168
1521377100	168
